FIP_ID,STATE,COUNTY,79_SAMPLEDLANDWATER_ACRES,79_SE,79_SE_PERCENT,79_PLOT_COUNT,2_FORESTLAND_ACRES,2_SE,2_SE_PERCENT,2_PLOT_COUNT,20_NETSAWLOGVOLSAWTMBR_BRDFT,20_SE,20_SE_PERCENT,20_PLOT_COUNT,14_NETMERCHBOLELIVETREES_CBFT,14_SE,14_SE_PERCENT,14_PLOT_COUNT,203_AVGNETGROWTHSAWTMBR_BRDFT,203_SE,203_SE_PERCENT,203_PLOT_COUNT,1203_AVGANNGROSSGROWTHSAWTMBR_BRDFT,1203_SE,1203_SE_PERCENT,1203_PLOT_COUNT,227_AVGREMOVALSAWTMBR_BRDFT,227_SE,227_SE_PERCENT,227_PLOT_COUNT,98_CARBONLIVEABOVEGRND_MT,98_SE,98_SE_PERCENT,98_PLOT_COUNT
13303,GA,Washington,442153.67,50519.98,11.43,74,322343.68,42475.93,13.18,59,1856783874.29,369009311.65,19.87,45,574587850.59,95838793.49,16.68,54,152343852.33,28352582.77,18.61,50,164860368.67,29411332.12,17.84,50,112016453.15,36767146.27,32.82,18.0,6420237.46,1002353.48,15.61,59
13305,GA,Wayne,429547.08,50145.73,11.67,72,349627.68,44520.83,12.73,63,1978337680.46,456901253.97,23.10,46,586823189.08,108061640.55,18.41,56,133773653.94,25815031.57,19.30,54,146035744.46,26562725.59,18.19,54,60726612.64,19334469.44,31.84,18.0,6743584.53,1135892.60,16.84,63
13307,GA,Webster,144274.54,29288.49,20.30,24,89062.53,22340.68,25.08,17,346426174.60,137057778.31,39.56,10,144130877.29,46125775.51,32.00,15,20276562.41,7601664.49,37.49,11,24328241.39,9229263.92,37.94,11,10748977.49,10590060.91,98.52,2.0,1778479.66,521705.71,29.33,17
13309,GA,Wheeler,190886.43,33868.35,17.74,32,156504.07,29905.43,19.11,29,562233278.75,167069184.37,29.72,19,190165412.06,50969975.86,26.80,25,46102401.93,14430581.54,31.30,23,47170910.09,14494607.00,30.73,23,78043571.0,37478095.46,48.02,8.0,2320982.94,567973.37,24.47,29
13311,GA,White,170884.09,29046.68,17.00,41,130744.68,23254.97,17.79,39,1500069206.22,341457748.86,22.76,37,446015854.29,89919770.80,20.16,37,44875063.37,10841509.08,24.16,39,54339980.62,11550461.79,21.26,39,9623573.31,6218502.48,64.62,3.0,5191950.35,1024289.53,19.73,39
13313,GA,Whitfield,181455.05,31636.31,17.43,33,83527.43,20557.27,24.61,19,676321572.31,208432794.51,30.82,18,201003875.48,53694303.61,26.71,19,32025528.68,11729697.75,36.63,19,35575352.78,11954711.66,33.60,19,24195621.12,16337852.48,67.52,3.0,2397977.03,631795.27,26.35,19
13315,GA,Wilcox,270909.44,39091.27,14.43,45,187941.93,31926.22,16.99,33,913495884.18,235255638.13,25.75,27,322674968.70,66224066.36,20.52,32,68711131.81,16899505.50,24.60,29,76677566.81,17541537.33,22.88,29,61691016.04,51258652.56,83.09,6.0,3818720.03,747803.98,19.58,33
13317,GA,Wilkes,309692.53,42487.32,13.72,52,237267.70,36718.58,15.48,43,2211250747.65,456829147.85,20.66,36,591462214.56,109938571.19,18.59,39,139211111.32,28971287.00,20.81,40,158733171.88,30031163.25,18.92,40,85786881.24,29599320.06,34.5,15.0,6394840.91,1163285.42,18.19,43
13319,GA,Wilkinson,281715.85,40583.57,14.41,47,259788.56,38413.36,14.79,47,1104420134.69,234697573.13,21.25,32,384863321.43,71695994.17,18.63,43,74683687.49,15292440.45,20.48,35,82912937.09,16382222.93,19.76,35,58420084.9,27054050.53,46.31,9.0,4782422.25,837492.15,17.51,47
13321,GA,Worth,362406.59,45060.31,12.43,61,184871.16,31258.45,16.91,36,1262018301.36,336123972.33,26.63,24,355872211.23,78117395.31,21.95,31,25644445.67,23707696.06,92.45,26,72626563.19,16664179.92,22.95,26,20794360.23,14814418.46,71.24,4.0,3959438.19,811042.63,20.48,36
