FIP_ID,STATE,COUNTY,79_SAMPLEDLANDWATER_ACRES,79_SE,79_SE_PERCENT,79_PLOT_COUNT,2_FORESTLAND_ACRES,2_SE,2_SE_PERCENT,2_PLOT_COUNT,20_NETSAWLOGVOLSAWTMBR_BRDFT,20_SE,20_SE_PERCENT,20_PLOT_COUNT,14_NETMERCHBOLELIVETREES_CBFT,14_SE,14_SE_PERCENT,14_PLOT_COUNT,203_AVGNETGROWTHSAWTMBR_BRDFT,203_SE,203_SE_PERCENT,203_PLOT_COUNT,1203_AVGANNGROSSGROWTHSAWTMBR_BRDFT,1203_SE,1203_SE_PERCENT,1203_PLOT_COUNT,227_AVGREMOVALSAWTMBR_BRDFT,227_SE,227_SE_PERCENT,227_PLOT_COUNT,98_CARBONLIVEABOVEGRND_MT,98_SE,98_SE_PERCENT,98_PLOT_COUNT
27123,MN,Ramsey,109344.78,18216.98,16.66,36,3044.22,2444.21,80.29,2.0,1762073.35,1680117.26,95.35,1.0,3479051.58,3317236.84,95.35,1.0,94780.89,88975.06,93.87,1.0,94780.89,88975.06,93.87,1.0,,,,,41373.59,39084.38,94.47,2.0
27125,MN,Red Lake,275806.02,28518.72,10.34,92,32832.68,9249.13,28.17,14.0,36647590.49,15669885.74,42.76,7.0,26957082.18,8176444.42,30.33,14.0,-424417.02,808582.33,190.52,6.0,1412149.01,554494.76,39.27,7.0,,,,,358285.49,107458.2,29.99,14.0
27127,MN,Redwood,564915.27,40507.57,7.17,190,9881.86,5501.67,55.67,4.0,16936652.41,13996625.19,82.64,3.0,11658510.7,6680822.82,57.3,4.0,643316.57,491695.34,76.43,3.0,643316.57,491695.34,76.43,3.0,,,,,141334.46,79948.78,56.57,4.0
27129,MN,Renville,645771.69,43202.08,6.69,217,11612.35,4886.05,42.08,8.0,89914067.6,47923265.21,53.3,6.0,27400397.07,12454961.52,45.46,8.0,3009653.64,1435399.63,47.69,6.0,3009653.64,1435399.63,47.69,6.0,,,,,324927.23,145187.25,44.68,8.0
27131,MN,Rice,316042.77,30702.23,9.71,105,45930.07,10836.27,23.59,20.0,276374281.74,113005842.89,40.89,14.0,87520998.89,28197438.34,32.22,20.0,5181833.52,2104767.76,40.62,14.0,7701194.85,2653991.23,34.46,14.0,,,,,1132216.17,350030.94,30.92,20.0
27133,MN,Rock,312853.42,30336.36,9.70,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27135,MN,Roseau,1063795.95,52075.01,4.90,356,272787.12,27188.94,9.97,110.0,423596060.47,84671312.59,19.99,54.0,220617645.49,30874704.08,13.99,98.0,17648448.08,4069730.1,23.06,58.0,23230484.83,4266430.04,18.37,58.0,5916171.12,2565984.28,43.37,8.0,2857395.7,351180.16,12.29,110.0
27137,MN,St. Louis,4290797.86,88729.87,2.07,1305,3179141.68,78527.84,2.47,1055.0,7276684782.17,475172590.06,6.53,654.0,3165736059.03,125074461.05,3.95,989.0,196039244.33,16524678.18,8.43,676.0,308278568.05,15586533.68,5.06,678.0,77594346.72,15503972.37,19.98,47.0,38063412.55,1218319.61,3.2,1055.0
27139,MN,Scott,236792.61,26750.06,11.30,78,36110.65,9806.54,27.16,15.0,150939845.13,61303725.16,40.61,9.0,49761711.27,17848485.11,35.87,15.0,2586520.86,1094672.22,42.32,6.0,2795711.67,1161252.22,41.54,6.0,,,,,628164.78,206830.03,32.93,15.0
27141,MN,Sherburne,282537.00,29163.41,10.32,90,80272.92,14535.49,18.11,31.0,452160399.57,120307649.47,26.61,23.0,136333861.97,30397233.55,22.3,29.0,18306203.67,5844283.45,31.93,22.0,20836995.46,5890549.39,28.27,22.0,,,,,1651007.01,352937.05,21.38,31.0
